  22.50  278.42 2
  22.33  277.92 2
  22.08  278.25 2
  22.00  278.75 2
  22.00  279.50 2
  21.75  279.83 2
  21.67  280.25 2
  21.50  280.75 2
  21.58  281.25 2
  21.42  281.42 2
  21.00  281.50 2
  20.67  282.00 2
  20.67  282.75 2
  20.33  282.92 2
  20.08  282.58 2
  19.83  282.33 2
  19.83  283.00 2
  19.92  283.50 2
  19.92  284.00 2
  19.83  284.50 2
  19.83  285.00 2
  20.00  285.33 2
  20.08  285.83 2
  20.25  285.75 2
  20.25  285.50 2
  20.58  285.17 2
  20.67  284.67 2
  20.58  284.33 2
  21.00  284.42 2
  21.08  284.00 2
  21.17  283.50 2
  21.50  283.00 2
  21.67  282.58 2
  21.92  282.17 2
  22.17  281.67 2
  22.33  281.17 2
  22.33  280.67 2
  22.67  280.33 2
  22.83  279.92 2
  23.00  279.50 2
  23.00  279.00 2
  23.17  278.50 2
  23.17  278.00 2
  23.00  277.50 2
  22.92  277.00 2
  22.83  276.50 2
  22.58  276.00 2
  22.33  275.67 2
  22.00  275.67 2
  21.83  275.17 2
  18.33  285.50 3
  18.00  286.17 2
  18.17  286.33 2
  18.17  286.83 2
  18.08  287.25 2
  18.17  287.67 2
  18.08  288.17 2
  17.58  288.58 2
  18.00  288.92 2
  18.25  288.92 2
  18.42  289.42 2
  18.17  289.42 2
  18.25  289.92 2
  18.42  290.50 2
  18.42  291.00 2
  18.08  291.33 2
  18.50  291.67 2
  18.92  291.25 2
  19.08  290.42 2
  19.33  290.83 2
  19.33  290.25 2
  19.67  290.08 2
  19.75  289.50 2
  19.83  289.00 2
  19.83  288.33 2
  19.67  288.00 2
  19.92  287.42 2
  19.92  286.83 2
  19.67  286.50 2
  19.67  287.00 2
  19.33  287.25 2
  19.00  287.25 2
  18.58  287.67 2
  18.33  287.25 2
  18.33  286.75 2
  18.50  286.33 2
  18.58  285.83 2
  18.33  285.50 2
  18.00  292.83 3
  17.92  293.25 2
  18.00  293.67 2
  18.00  294.08 2
  18.25  294.33 2
  18.50  294.00 2
  18.50  293.42 2
  18.50  292.83 2
  18.00  292.83 2
  16.25  298.17 3
  15.92  298.25 2
  16.17  298.42 2
  16.17  298.67 2
  16.42  298.50 2
  16.17  298.42 2
  16.25  298.17 2
  14.83  298.83 3
  14.48  299.17 2
  14.65  299.10 2
  14.83  298.83 2
  25.17  281.75 3
  24.83  281.83 2
  24.58  281.58 2
  24.17  282.08 2
  23.67  282.33 2
  24.00  282.50 2
  24.33  282.25 2
  24.67  282.25 2
  25.17  282.00 2
  25.17  281.75 2
  20.92  286.33 3
  20.92  286.83 2
  21.33  287.00 2
  21.08  286.83 2
  21.17  286.50 2
  20.92  286.33 2
  26.70  281.00 3
  26.50  281.30 2
  26.67  281.77 2
  26.67  282.07 2
  26.47  282.20 2
  26.60  282.00 2
  26.40  281.25 2
  26.70  281.00 2
  26.87  282.43 3
  26.47  282.90 2
  25.97  282.70 2
  26.47  282.75 2
  26.87  282.43 2
  40.58  286.00 3
  40.67  286.67 2
  40.75  287.33 2
  41.00  288.00 2
  41.17  287.67 2
  41.00  287.17 2
  40.92  286.67 2
  40.83  286.08 2
  40.58  286.00 2
  49.83  295.58 3
  49.58  296.25 2
  49.33  296.50 2
  49.17  297.08 2
  49.08  297.75 2
  49.08  298.33 2
  49.42  298.00 2
  49.58  297.50 2
  49.75  296.92 2
  49.83  296.25 2
  49.83  295.58 2
  46.67  295.75 3
  46.42  296.08 2
  46.17  296.67 2
  45.92  297.50 2
  46.25  297.50 2
  46.50  298.00 2
  46.42  297.25 2
  46.42  296.67 2
  46.58  296.08 2
  46.92  296.00 2
  46.67  295.75 2
  62.17  276.33 3
  62.25  277.17 2
  62.67  278.08 2
  62.75  278.08 2
  62.75  277.42 2
  62.58  276.67 2
  62.17  276.33 2
  62.33  279.92 3
  61.75  279.83 2
  61.50  280.25 2
  61.92  280.67 2
  62.33  280.75 2
  62.33  279.92 2
  56.25  280.00 3
  56.33  280.58 2
  55.92  279.92 2
  55.92  280.50 2
  56.17  280.83 2
  55.75  280.83 2
  56.33  281.08 2
  56.58  280.83 2
  56.25  280.00 2
  53.00  278.00 3
  52.83  278.58 2
  52.67  279.25 2
  53.08  279.00 2
  53.17  278.58 2
  53.00  278.00 2
  47.92  300.67 3
  47.50  300.83 2
  47.67  301.58 2
  47.58  302.42 2
  47.58  303.17 2
  47.58  303.92 2
  47.50  304.58 2
  47.17  304.58 2
  46.92  304.08 2
  46.83  304.67 2
  47.33  305.17 2
  47.42  305.58 2
  47.33  306.08 2
  46.83  305.83 2
  47.08  306.33 2
  46.67  306.33 2
  46.67  306.92 2
  47.17  307.08 2
  47.67  307.25 2
  47.58  306.75 2
  48.08  307.00 2
  48.00  306.67 2
  47.58  306.33 2
  47.75  306.08 2
  48.08  306.25 2
  48.58  307.00 2
  48.50  306.25 2
  48.83  306.00 2
  49.25  306.50 2
  49.42  306.00 2
  49.42  305.33 2
  49.33  304.67 2
  49.67  304.08 2
  49.92  304.50 2
  50.08  303.92 2
  49.75  303.17 2
  50.25  303.50 2
  50.58  303.83 2
  51.08  304.25 2
  51.58  304.50 2
  51.58  304.00 2
  51.33  303.33 2
  51.00  303.00 2
  50.58  302.75 2
  50.08  302.33 2
  49.50  302.08 2
  49.00  301.58 2
  48.58  301.25 2
  48.50  301.58 2
  48.17  301.08 2
  47.92  300.67 2
  63.67  272.83 3
  63.67  274.17 2
  63.17  274.25 2
  63.25  275.17 2
  63.67  275.83 2
  64.00  276.42 2
  64.00  277.17 2
  63.75  278.00 2
  63.42  278.83 2
  63.83  279.75 2
  64.08  278.75 2
  64.50  278.25 2
  64.83  277.50 2
  65.17  276.33 2
  65.58  275.33 2
  66.08  275.00 2
  65.67  274.00 2
  65.25  273.75 2
  64.67  273.58 2
  64.08  273.83 2
  63.67  272.83 2
  67.67  282.75 3
  67.17  283.17 2
  67.25  284.33 2
  67.50  285.00 2
  67.92  285.17 2
  68.25  284.67 2
  68.25  283.50 2
  67.67  282.75 2
  71.75  270.00 3
  71.33  271.00 2
  70.83  271.75 2
  70.42  272.67 2
  70.08  274.25 2
  70.08  275.67 2
  69.92  277.67 2
  70.00  278.67 2
  69.58  280.17 2
  69.75  281.00 2
  70.25  281.92 2
  69.83  282.50 2
  69.33  284.17 2
  68.67  283.83 2
  69.00  285.00 2
  68.50  285.75 2
  68.17  287.00 2
  67.67  287.33 2
  67.25  287.67 2
  66.92  287.00 2
  66.50  286.25 2
  66.17  285.42 2
  65.67  286.33 2
  65.33  285.33 2
  65.33  284.00 2
  65.50  282.50 2
  65.17  282.33 2
  65.08  281.75 2
  64.67  281.42 2
  64.25  282.00 2
  64.25  283.50 2
  64.50  284.25 2
  64.42  285.33 2
  64.17  286.33 2
  64.00  287.25 2
  63.75  288.08 2
  63.33  288.08 2
  63.00  288.92 2
  62.83  289.67 2
  62.67  290.67 2
  62.42  291.00 2
  62.17  291.92 2
  62.00  292.83 2
  61.92  293.83 2
  62.33  293.83 2
  62.67  293.08 2
  63.08  292.25 2
  63.42  291.50 2
  63.83  291.08 2
  63.58  292.25 2
  63.25  293.17 2
  62.92  294.25 2
  62.92  295.50 2
  63.58  295.75 2
  64.00  295.00 2
  64.50  294.92 2
  64.83  294.25 2
  65.25  293.17 2
  65.75  292.58 2
  66.42  292.83 2
  65.92  294.50 2
  65.33  295.00 2
  65.00  296.17 2
  65.50  296.50 2
  65.67  297.67 2
  66.08  297.92 2
  66.67  298.58 2
  67.00  297.83 2
  67.33  296.83 2
  67.67  295.75 2
  68.08  294.83 2
  68.08  293.25 2
  68.50  291.92 2
  69.00  291.92 2
  69.17  293.25 2
  69.58  292.08 2
  70.00  292.50 2
  70.50  291.67 2
  70.83  290.25 2
  71.42  288.75 2
  71.67  287.58 2
  71.75  286.00 2
  72.25  286.00 2
  72.58  285.67 2
  72.50  284.25 2
  72.70  283.17 2
  72.80  282.17 2
  72.47  281.00 2
  72.47  279.83 2
  72.17  278.83 2
  72.67  279.17 2
  73.13  278.50 2
  73.58  278.83 2
  73.83  278.33 2
  73.75  277.08 2
  73.42  275.67 2
  73.00  274.50 2
  72.50  274.42 2
  72.08  274.33 2
  71.67  274.67 2
  72.00  273.67 2
  72.42  273.58 2
  72.83  273.50 2
  73.25  273.92 2
  73.53  274.50 2
  73.80  276.00 2
  73.83  274.58 2
  73.83  273.00 2
  73.58  272.00 2
  73.17  270.92 2
  72.75  270.42 2
  72.33  270.00 2
  71.75  270.00 2
  73.75  279.50 3
  73.42  279.17 2
  72.98  279.50 2
  72.83  280.83 2
  72.98  281.83 2
  72.87  283.42 2
  73.17  283.58 2
  73.58  283.25 2
  73.78  282.17 2
  73.83  280.75 2
  73.75  279.50 2
  75.00  263.42 3
  74.82  264.67 2
  74.67  266.25 2
  75.20  266.25 2
  75.55  265.50 2
  75.55  264.33 2
  75.00  263.42 2
  77.03  263.83 3
  76.67  263.75 2
  76.25  264.92 2
  76.33  266.75 2
  76.08  267.83 2
  75.67  268.17 2
  75.25  267.83 2
  74.75  268.00 2
  74.53  270.00 2
  74.47  271.83 2
  74.42  273.50 2
  74.42  275.25 2
  74.75  276.33 2
  74.50  277.83 2
  74.67  279.58 2
  75.08  280.17 2
  75.47  280.17 2
  75.72  278.42 2
  75.72  276.92 2
  75.82  275.17 2
  75.58  273.25 2
  75.70  271.25 2
  75.98  269.83 2
  76.17  270.33 2
  76.37  269.25 2
  76.65  268.75 2
  76.65  267.00 2
  76.92  265.67 2
  77.03  263.83 2
  80.00  265.00 3
  79.72  266.17 2
  79.33  266.83 2
  78.98  266.33 2
  78.53  266.67 2
  78.17  268.00 2
  78.17  270.75 2
  78.53  271.92 2
  79.00  272.75 2
  79.25  274.08 2
  79.63  274.08 2
  79.75  272.33 2
  80.17  272.83 2
  80.42  272.00 2
  80.50  269.75 2
  80.80  268.67 2
  81.25  268.00 2
  81.25  266.42 2
  80.80  266.25 2
  80.45  265.00 2
  80.00  265.00 2
  81.50  269.50 3
  81.00  270.00 2
  80.67  271.75 2
  80.67  274.50 2
  80.80  276.50 2
  80.80  279.33 2
  80.92  282.33 2
  80.63  280.42 2
  80.47  277.50 2
  80.25  276.33 2
  80.42  274.17 2
  79.87  273.33 2
  79.70  274.83 2
  79.25  274.83 2
  78.87  275.42 2
  78.75  274.00 2
  78.17  272.42 2
  77.92  274.42 2
  77.83  272.00 2
  77.42  272.00 2
  77.25  273.00 2
  77.13  271.83 2
  76.83  270.50 2
  76.42  270.50 2
  76.33  272.25 2
  76.25  274.83 2
  76.42  276.00 2
  76.33  277.33 2
  76.50  278.42 2
  76.17  279.00 2
  76.42  281.00 2
  76.83  282.25 2
  77.25  280.75 2
  77.58  282.33 2
  77.92  282.00 2
  78.00  284.17 2
  78.50  285.00 2
  79.00  285.00 2
  79.50  286.00 2
  79.72  288.50 2
  80.20  290.00 2
  80.58  291.17 2
  80.95  293.25 2
  81.42  295.67 2
  81.67  295.75 2
  81.95  297.50 2
  82.20  298.83 2
  82.42  298.83 2
  82.55  297.08 2
  82.80  295.58 2
  82.92  292.83 2
  83.08  290.25 2
  83.08  287.50 2
  82.98  285.50 2
  83.05  283.17 2
  82.92  279.25 2
  82.58  277.42 2
  82.33  275.00 2
  82.13  273.33 2
  81.92  273.33 2
  81.92  271.00 2
  81.50  269.50 2
  79.90  260.50 3
  79.75  262.33 2
  80.17  261.17 2
  79.90  260.50 2
  79.20  253.70 3
  79.00  254.10 2
  78.83  255.80 2
  78.53  255.00 2
  78.30  255.80 2
  78.17  257.80 2
  78.17  259.20 2
  77.75  260.00 2
  77.92  261.17 2
  77.97  262.83 2
  78.00  264.17 2
  78.30  264.58 2
  78.55  264.17 2
  78.90  262.00 2
  78.48  261.83 2
  78.08  261.42 2
  78.13  260.42 2
  78.48  260.00 2
  78.88  260.00 2
  79.20  258.60 2
  79.20  257.00 2
  79.38  255.80 2
  79.38  254.30 2
  79.20  253.70 2
  77.67  263.00 3
  77.47  264.83 2
  77.35  266.83 2
  77.57  267.67 2
  77.80  267.50 2
  77.83  265.00 2
  77.67  263.00 2
  77.67  254.30 3
  77.18  254.70 2
  77.08  256.00 2
  77.43  255.40 2
  77.75  255.30 2
  77.67  254.30 2
  76.58  255.00 3
  76.17  255.80 2
  75.83  256.00 2
  75.42  257.00 2
  75.63  258.50 2
  75.07  259.40 2
  75.07  261.67 2
  75.58  262.17 2
  76.00  262.00 2
  76.38  262.00 2
  76.67  260.50 2
  76.70  258.80 2
  76.42  258.10 2
  76.00  258.00 2
  76.37  257.00 2
  76.63  256.00 2
  76.58  255.00 2
  75.12  255.30 3
  75.13  256.40 2
  75.47  255.80 2
  75.12  255.30 2
  72.92  257.10 3
  72.63  257.70 2
  72.25  258.00 2
  72.25  259.10 2
  71.83  260.08 2
  71.33  261.00 2
  71.67  262.17 2
  71.83  263.58 2
  72.42  263.75 2
  72.98  263.33 2
  73.17  261.92 2
  73.63  262.92 2
  74.13  262.25 2
  73.92  261.17 2
  74.00  259.80 2
  73.83  258.80 2
  73.50  258.60 2
  73.03  259.50 2
  73.07  258.00 2
  72.92  257.10 2
  78.25  246.30 3
  78.30  248.00 2
  78.17  249.00 2
  78.20  250.40 2
  78.38  251.10 2
  78.58  249.30 2
  78.50  247.00 2
  78.25  246.30 2
  77.92  244.50 3
  77.70  245.20 2
  77.75  245.90 2
  78.08  245.80 2
  77.92  244.50 2
  77.75  246.40 3
  77.42  246.80 2
  77.33  248.30 2
  77.58  249.80 2
  78.03  250.00 2
  78.02  248.90 2
  77.87  247.80 2
  77.75  246.40 2
  75.58  240.50 3
  75.48  241.50 2
  75.75  241.90 2
  76.13  242.30 2
  75.90  241.10 2
  75.58  240.50 2
  76.25  235.80 3
  75.87  236.90 2
  75.92  238.10 2
  75.83  239.40 2
  76.17  240.50 2
  76.50  241.10 2
  76.30  242.50 2
  76.72  243.80 2
  77.08  243.40 2
  77.33  244.50 2
  77.58  243.30 2
  77.30  242.30 2
  77.33  240.70 2
  77.15  239.50 2
  76.88  238.30 2
  76.50  237.30 2
  76.25  235.80 2
  75.25  242.30 3
  75.13  243.70 2
  74.97  244.80 2
  75.25  245.80 2
  74.92  246.80 2
  74.72  245.50 2
  74.50  246.00 2
  74.42  247.30 2
  74.53  248.30 2
  74.80  249.30 2
  75.00  250.50 2
  74.95  252.60 2
  75.03  253.80 2
  75.47  254.00 2
  75.87  254.30 2
  76.02  253.00 2
  76.33  251.40 2
  76.80  250.80 2
  76.58  250.00 2
  76.25  249.30 2
  76.10  250.20 2
  75.83  249.90 2
  75.50  250.60 2
  75.57  248.60 2
  75.92  248.00 2
  76.17  247.30 2
  76.42  245.70 2
  76.47  244.30 2
  76.13  243.60 2
  75.67  242.80 2
  75.25  242.30 2
  71.60  241.00 3
  71.37  242.30 2
  71.03  241.90 2
  70.75  242.90 2
  70.67  244.60 2
  70.70  246.00 2
  70.42  247.30 2
  70.17  246.00 2
  70.17  244.50 2
  70.12  243.30 2
  69.50  243.60 2
  69.25  244.80 2
  69.25  246.30 2
  68.58  246.90 2
  68.65  248.30 2
  68.75  250.00 2
  69.00  251.60 2
  69.17  252.90 2
  69.50  254.00 2
  69.15  254.90 2
  68.87  256.20 2
  69.00  257.40 2
  69.30  258.50 2
  69.67  258.00 2
  69.75  259.20 2
  70.22  259.30 2
  70.40  257.70 2
  70.67  256.30 2
  71.05  255.30 2
  71.63  255.40 2
  72.17  254.80 2
  72.58  254.50 2
  73.05  255.30 2
  73.42  255.80 2
  73.70  255.00 2
  73.67  253.40 2
  73.17  252.60 2
  72.67  252.00 2
  73.00  250.40 2
  72.85  249.20 2
  73.08  248.10 2
  72.72  246.80 2
  73.30  246.30 2
  73.30  245.20 2
  73.02  244.30 2
  72.83  243.00 2
  72.58  242.00 2
  72.30  242.00 2
  72.03  241.20 2
  71.60  241.00 2
  72.08  234.80 3
  71.67  236.20 2
  71.08  236.90 2
  71.33  238.30 2
  71.42  239.40 2
  71.92  240.30 2
  72.58  240.80 2
  72.92  242.20 2
  73.20  243.50 2
  73.50  244.90 2
  73.83  243.40 2
  74.25  242.40 2
  74.25  240.60 2
  74.50  238.80 2
  74.25  237.30 2
  74.08  235.60 2
  73.50  236.30 2
  72.98  236.00 2
  72.50  235.30 2
  72.08  234.80 2
  52.92  187.50 3
  52.75  187.10 2
  52.83  186.70 2
  53.00  187.20 2
  52.92  187.50 2
  51.67  183.10 3
  51.75  183.70 2
  51.92  183.30 2
  51.67  183.10 2
  52.75  190.80 3
  53.17  191.70 2
  53.33  192.00 2
  53.58  192.00 2
  53.50  191.50 2
  52.75  190.80 2
  53.33  192.30 3
  53.50  193.00 2
  53.70  193.60 2
  54.00  193.60 2
  54.00  192.80 2
  53.67  192.80 2
  53.33  192.30 2
  63.67  188.30 3
  63.33  188.30 2
  63.42  189.30 2
  63.08  190.20 2
  63.33  191.20 2
  63.42  190.20 2
  63.67  189.50 2
  63.67  188.30 2
  60.17  192.60 3
  59.92  193.20 2
  59.83  193.80 2
  60.00  194.50 2
  60.25  194.50 2
  60.33  193.90 2
  60.25  193.30 2
  60.17  192.60 2
  57.25  205.20 3
  56.75  205.90 2
  57.00  206.60 2
  57.33  206.90 2
  57.50  207.80 2
  57.83  207.50 2
  57.92  207.00 2
  58.17  207.90 2
  58.42  207.50 2
  58.08  206.80 2
  57.75  206.10 2
  57.25  205.20 2
  54.17  226.90 3
  53.58  227.00 2
  53.33  227.50 2
  52.83  227.80 2
  52.42  228.20 2
  52.00  229.00 2
  52.50  228.70 2
  52.75  228.20 2
  53.08  228.30 2
  53.58  228.00 2
  54.08  228.30 2
  54.08  227.70 2
  54.17  226.90 2
  50.67  231.70 3
  50.17  232.30 2
  49.92  232.90 2
  49.67  233.60 2
  49.42  233.50 2
  49.25  234.10 2
  49.00  234.50 2
  49.00  235.00 2
  48.75  235.00 2
  48.50  235.80 2
  48.33  236.30 2
  48.50  236.80 2
  48.92  236.30 2
  49.33  235.60 2
  49.75  235.00 2
  50.25  234.50 2
  50.42  233.80 2
  50.58  232.80 2
  50.83  232.10 2
  50.67  231.70 2
  75.40  341.17 3
  75.00  341.17 2
  75.05  342.08 2
  75.40  341.17 2
  65.50  335.67 3
  65.42  336.42 2
  65.58  337.25 2
  65.42  337.92 2
  65.08  337.17 2
  64.75  336.00 2
  64.75  337.42 2
  64.25  338.00 2
  63.83  337.25 2
  63.83  339.00 2
  63.58  340.00 2
  63.42  341.25 2
  63.75  342.33 2
  63.83  343.25 2
  64.17  344.17 2
  64.42  345.50 2
  64.92  346.33 2
  65.50  346.33 2
  65.75  345.33 2
  66.33  345.25 2
  66.25  344.33 2
  66.50  343.75 2
  66.17  343.17 2
  66.00  342.42 2
  66.17  341.75 2
  66.08  340.75 2
  65.83  340.33 2
  66.08  339.75 2
  65.58  339.67 2
  65.42  338.58 2
  66.00  338.50 2
  66.33  337.75 2
  66.42  337.00 2
  66.17  337.00 2
  66.17  336.33 2
  65.83  336.25 2
  65.50  335.67 2
  53.33  141.70 3
  52.75  141.80 2
  52.25  141.70 2
  51.75  141.70 2
  51.42  142.00 2
  51.00  142.10 2
  50.50  142.00 2
  50.00  142.10 2
  49.50  142.10 2
  49.08  142.00 2
  48.75  141.80 2
  48.50  142.00 2
  48.00  142.20 2
  47.58  142.00 2
  47.00  142.00 2
  46.58  141.70 2
  45.92  142.00 2
  46.42  142.20 2
  46.67  142.60 2
  46.58  143.00 2
  46.25  143.40 2
  46.75  143.40 2
  46.92  143.10 2
  47.25  143.00 2
  47.50  142.70 2
  47.83  142.50 2
  48.33  142.60 2
  48.75  142.80 2
  49.08  142.90 2
  49.33  143.20 2
  49.33  143.70 2
  49.08  144.30 2
  49.50  144.20 2
  50.00  143.90 2
  50.50  143.70 2
  51.00  143.50 2
  51.50  143.30 2
  52.00  143.10 2
  52.50  143.20 2
  53.00  143.20 2
  53.50  143.00 2
  54.00  142.90 2
  54.33  142.70 2
  54.25  142.20 2
  53.83  142.50 2
  53.58  142.20 2
  53.33  141.70 2
  12.42   53.33 3
  12.25   53.67 2
  12.25   54.08 2
  12.50   54.58 2
  12.58   54.17 2
  12.67   53.67 2
  12.42   53.33 2
   0.00    9.33 3
  -0.50    9.25 2
  -0.83    8.75 2
  -1.33    9.00 2
  -1.83    9.16 2
  -2.25    9.50 2
  -2.75    9.83 2
  -3.08   10.33 2
  -3.41   10.67 2
  -3.75   11.00 2
  -4.08   11.33 2
  -4.50   11.58 2
  -4.91   11.92 2
  -5.33   12.17 2
  -5.75   12.17 2
  -6.00   12.33 2
  -6.41   12.42 2
  -6.75   12.67 2
  -7.25   12.92 2
  -7.75   13.00 2
  -8.16   13.25 2
  -8.66   13.42 2
  -9.16   13.00 2
  -9.41   13.17 2
  -9.91   13.33 2
 -10.33   13.58 2
 -10.67   13.83 2
 -11.25   13.92 2
 -11.83   13.83 2
 -12.25   13.67 2
 -12.67   13.42 2
 -12.92   13.00 2
 -13.33   12.67 2
 -13.92   12.50 2
 -14.50   12.33 2
 -15.00   12.17 2
 -15.50   12.08 2
 -16.00   11.83 2
 -16.50   11.83 2
 -17.00   11.75 2
 -17.42   11.75 2
 -17.92   11.83 2
 -18.50   12.08 2
 -18.83   12.42 2
 -19.25   12.67 2
 -19.75   12.92 2
 -20.25   13.25 2
 -20.83   13.42 2
 -21.25   13.75 2
 -21.67   13.92 2
 -22.08   14.33 2
 -22.50   14.50 2
 -22.92   14.42 2
 -23.50   14.50 2
 -24.00   14.50 2
 -24.42   14.58 2
 -25.00   14.83 2
 -25.50   14.83 2
 -25.92   14.92 2
 -26.42   15.08 2
 -27.00   15.25 2
 -27.50   15.33 2
 -27.83   15.67 2
 -28.25   15.92 2
 -28.58   16.42 2
 -29.00   16.75 2
 -29.58   16.92 2
 -30.00   17.17 2
 -30.58   17.33 2
 -31.00   17.58 2
 -31.42   17.92 2
 -32.00   18.25 2
 -32.58   18.33 2
 -32.83   18.08 2
 -32.83   17.83 2
 -33.42   18.25 2
 -33.83   18.42 2
 -34.25   18.42 2
 -34.08   18.75 2
 -34.42   19.17 2
 -34.75   19.58 2
 -34.75   20.17 2
 -34.50   20.50 2
 -34.42   21.08 2
 -34.42   21.75 2
 -34.17   22.08 2
 -34.08   22.67 2
 -34.17   23.25 2
 -34.00   23.67 2
 -34.17   24.25 2
 -34.25   24.75 2
 -34.00   25.08 2
 -34.00   25.75 2
 -33.75   26.00 2
 -33.75   26.58 2
 -33.67   27.08 2
 -33.33   27.50 2
 -33.00   28.08 2
 -32.75   28.50 2
 -32.42   28.83 2
 -32.00   29.25 2
 -31.67   29.58 2
 -31.33   30.00 2
 -30.92   30.42 2
 -30.50   30.67 2
 -30.00   30.92 2
 -29.58   31.25 2
 -29.17   31.50 2
 -28.83   32.00 2
 -28.58   32.42 2
 -28.08   32.58 2
 -27.50   32.75 2
 -27.00   32.92 2
 -26.58   32.92 2
 -26.25   32.92 2
 -26.08   32.58 2
 -25.50   32.92 2
 -25.33   33.42 2
 -25.17   33.75 2
 -24.92   34.42 2
 -24.75   34.92 2
 -24.50   35.25 2
 -24.00   35.50 2
 -23.50   35.42 2
 -23.08   35.50 2
 -22.50   35.50 2
 -22.08   35.33 2
 -21.42   35.17 2
 -20.83   35.00 2
 -20.50   34.67 2
 -20.00   34.75 2
 -19.67   35.17 2
 -19.42   35.50 2
 -19.00   35.83 2
 -18.83   36.25 2
 -18.33   36.67 2
 -17.92   37.00 2
 -17.50   37.33 2
 -17.33   37.83 2
 -17.17   38.25 2
 -17.08   38.92 2
 -16.75   39.25 2
 -16.33   39.75 2
 -16.00   40.08 2
 -15.58   40.42 2
 -15.17   40.67 2
 -14.67   40.75 2
 -14.08   40.58 2
 -13.58   40.58 2
 -13.00   40.42 2
 -12.42   40.50 2
 -12.00   40.50 2
 -12.50   40.42 2
 -11.00   40.50 2
 -10.50   40.50 2
 -10.17   40.17 2
  -9.91   39.83 2
  -9.41   39.67 2
  -8.83   39.42 2
  -8.16   39.33 2
  -7.58   39.33 2
  -7.08   39.58 2
  -6.58   39.17 2
  -6.08   38.75 2
  -5.58   38.92 2
  -5.08   39.08 2
  -4.58   39.33 2
  -4.16   39.58 2
  -3.58   39.92 2
  -3.00   40.25 2
  -2.41   40.25 2
  -2.50   40.67 2
  -2.08   41.08 2
  -1.75   41.50 2
  -1.25   41.75 2
  -0.91   42.08 2
  -0.41   42.42 2
   0.00   42.92 2
   0.41   43.17 2
   0.75   43.58 2
   1.00   44.00 2
   1.41   44.42 2
   1.75   44.83 2
   1.91   45.33 2
   2.25   45.75 2
   2.58   46.17 2
   3.00   46.50 2
   3.41   46.92 2
   3.75   47.25 2
   4.16   47.67 2
   4.58   47.92 2
   5.08   48.17 2
   5.41   48.50 2
   5.75   48.92 2
   6.33   49.08 2
   6.75   49.25 2
   7.25   49.50 2
   7.66   49.75 2
   8.16   49.92 2
   8.50   50.17 2
   8.91   50.42 2
   9.41   50.75 2
  10.00   50.75 2
  10.42   51.00 2
  11.00   51.08 2
  11.75   51.17 2
  11.92   50.58 2
  11.50   50.17 2
  11.33   49.58 2
  11.17   49.00 2
  11.25   48.50 2
  11.08   48.00 2
  11.08   47.42 2
  10.75   46.83 2
  10.67   46.33 2
  10.75   45.75 2
  10.50   45.25 2
  10.33   44.75 2
  10.42   44.25 2
  10.67   43.92 2
  11.08   43.58 2
  11.42   43.25 2
  11.67   42.92 2
  11.92   43.42 2
  12.42   43.25 2
  12.83   42.83 2
  13.25   42.42 2
  13.67   42.08 2
  14.08   41.58 2
  14.58   41.17 2
  14.75   40.67 2
  15.00   40.08 2
  15.50   39.83 2
  15.58   39.50 2
  16.00   39.25 2
  16.50   39.17 2
  17.08   39.08 2
  17.58   38.83 2
  18.00   38.58 2
  18.42   38.08 2
  18.67   37.58 2
  19.25   37.33 2
  19.67   37.25 2
  20.25   37.17 2
  20.75   37.25 2
  21.08   37.25 2
  21.50   36.92 2
  22.08   36.92 2
  22.25   36.58 2
  22.50   36.17 2
  22.75   35.83 2
  23.25   35.58 2
  23.58   35.50 2
  24.00   35.58 2
  24.33   35.25 2
  24.83   35.00 2
  25.25   34.75 2
  25.75   34.50 2
  26.17   34.33 2
  26.67   34.00 2
  27.08   33.92 2
  27.42   33.67 2
  27.83   33.58 2
  28.17   33.25 2
  28.58   32.92 2
  29.00   32.67 2
  29.42   32.58 2
  29.83   32.33 2
  30.00   32.58 2
  29.58   32.75 2
  29.08   33.00 2
  28.75   33.25 2
  28.42   33.42 2
  28.08   33.75 2
  27.75   34.17 2
  27.92   34.42 2
  28.33   34.42 2
  28.92   34.67 2
  29.50   35.00 2
  29.00   35.00 2
  28.50   34.83 2
  28.00   34.67 2
  28.00   35.17 2
  27.58   35.50 2
  27.17   35.75 2
  26.67   36.08 2
  26.17   36.42 2
  25.83   36.75 2
  25.33   37.08 2
  24.83   37.25 2
  24.33   37.50 2
  24.08   38.00 2
  23.75   38.42 2
  23.25   38.75 2
  22.75   39.00 2
  22.25   39.08 2
  21.92   39.00 2
  21.50   39.08 2
  20.92   39.17 2
  20.58   39.50 2
  20.25   39.67 2
  20.08   40.33 2
  19.67   40.75 2
  19.17   41.00 2
  18.67   41.25 2
  18.17   41.50 2
  17.75   41.75 2
  17.50   42.08 2
  17.00   42.42 2
  16.50   42.67 2
  16.08   42.75 2
  15.67   42.67 2
  15.17   42.75 2
  14.58   42.92 2
  14.00   43.08 2
  13.75   43.25 2
  13.25   43.17 2
  12.75   43.50 2
  12.67   43.92 2
  12.75   44.42 2
  12.83   44.92 2
  13.00   45.42 2
  13.33   45.67 2
  13.33   46.08 2
  13.25   46.58 2
  13.33   47.08 2
  13.58   47.42 2
  13.92   47.83 2
  13.92   48.33 2
  14.08   48.83 2
  14.50   49.17 2
  14.75   49.67 2
